gla_id,borough,species_name,common_name,display_name,load_date,easting,northing,longitude,latitude
glaid_208990,Enfield,Tilia cordata,Small Leaved Lime,Lime,20180214,534048,197252,-0.063490925635624376,51.658088137498808
glaid_209467,Enfield,Tilia euchlora,Caucasion Lime,Lime,20180214,529159,192097,-0.13603225451987844,51.612912759345917
glaid_209492,Enfield,Tilia euchlora,Caucasion Lime,Lime,20180214,532076,197041,-0.092066505710361873,51.656662102536806
glaid_209520,Enfield,Tilia euchlora,Caucasion Lime,Lime,20180214,531527,192461,-0.10171065895285838,51.615627901606075
glaid_209522,Enfield,Tilia euchlora,Caucasion Lime,Lime,20180214,531530,192406,-0.10169789369301147,51.615137608879714
glaid_209546,Enfield,Tilia euchlora,Caucasion Lime,Lime,20180214,530462,191700,-0.11737660436752587,51.609044168755553
glaid_209873,Enfield,Tilia euchlora,Caucasion Lime,Lime,20180214,531907,193706,-0.095755697210566718,51.626727001820207
glaid_210015,Enfield,Tilia platyphyllos,Large Leaved Lime,Lime,20180214,532820,194010,-0.082461189254875208,51.629247900336537
glaid_210129,Enfield,Tilia platyphyllos,Large Leaved Lime,Lime,20180214,526408,198304,-0.17350035108282477,51.669309661346851
glaid_210860,Enfield,Tilia species,Lime spp,Lime,20180214,534857,199340,-0.050997389826060405,51.67665937055795
glaid_211165,Enfield,Tilia species,Lime spp,Lime,20180214,533611,193518,-0.071227481286371089,51.624641403276947
glaid_211349,Enfield,Tilia species,Lime spp,Lime,20180214,535461,196281,-0.043454568083475753,51.64903065564625
glaid_211368,Enfield,Tilia species,Lime spp,Lime,20180214,536768,198069,-0.023880942487362489,51.664777766132758
glaid_211478,Enfield,Tilia species,Lime spp,Lime,20180214,536133,197888,-0.033122871545990862,51.663300796325203
glaid_212115,Enfield,Tilia species,Lime spp,Lime,20180214,532593,198616,-0.083994280859187434,51.67069364452059
glaid_212327,Enfield,Tilia species,Lime spp,Lime,20180214,528534,197038,-0.14323718797615725,51.657449966495967
glaid_212514,Enfield,Tilia species,Lime spp,Lime,20180214,528469,196992,-0.14419318605542464,51.657052331534338
glaid_212651,Enfield,Ulmus glabra,Wych Elm,Elm,20180214,534617,198737,-0.05469263121605325,51.671300024190749
glaid_212709,Enfield,Ulmus procera,English Elm,Elm,20180214,535853,196780,-0.037591613394404859,51.653412847381986
glaid_212758,Enfield,Ulmus procera,English Elm,Elm,20180214,529841,194739,-0.12520426786002867,51.63649097035357
glaid_212886,Enfield,Ulmus procera,English Elm,Elm,20180214,532889,199806,-0.079259731313804677,51.681317207551416
glaid_212973,Enfield,Ulmus procera,English Elm,Elm,20180214,532467,199912,-0.085328492123426553,51.682368583547849
glaid_213044,Enfield,Ulmus procera,English Elm,Elm,20180214,532975,199616,-0.078097605018531746,51.679587852522374
glaid_213143,Enfield,Ulmus procera,English Elm,Elm,20180214,530058,194098,-0.12230812219342646,51.630685982326014
glaid_213183,Enfield,Ulmus procera,English Elm,Elm,20180214,529809,195253,-0.12547290306371575,51.641120923808536
glaid_213308,Enfield,Ulmus procera,English Elm,Elm,20180214,532370,192472,-0.089536299216316645,51.615536510068111
glaid_213474,Enfield,Ulmus procera,English Elm,Elm,20180214,528393,196783,-0.14536763926926682,51.655198688574266
glaid_213485,Enfield,Ulmus procera,English Elm,Elm,20180214,528490,196760,-0.14397920932427485,51.654964533881802
glaid_213599,Enfield,Ulmus procera,English Elm,Elm,20180214,533408,199175,-0.072008367989093505,51.675523322065253
glaid_213642,Enfield,Ulmus procera,English Elm,Elm,20180214,533476,199127,-0.071042407236320354,51.675075827486125
glaid_213812,Enfield,Ulmus procera,English Elm,Elm,20180214,527859,197247,-0.15291755554325975,51.659490107815898
glaid_214076,Enfield,X cupressocyparkis leylandii,Leyland Cypress,Cypress,20180214,531887,198086,-0.094404569081083425,51.666098876162721
glaid_214088,Enfield,X cupressocyparkis leylandii,Leyland Cypress,Cypress,20180214,531931,198129,-0.093754187185260185,51.666469596633398
glaid_214149,Enfield,X cupressocyparkis leylandii,Leyland Cypress,Cypress,20180214,529452,193647,-0.13123264343956564,51.62676742695924
glaid_214671,Enfield,X cupressocyparkis leylandii,Leyland Cypress,Cypress,20180214,530357,193274,-0.11830567945982172,51.623213085272504
glaid_214889,Greenwich,Acer campestre,Field Maple,Maple,20180214,539798,178889,0.012277795242016542,51.491685673374135
glaid_215205,Greenwich,Acer platanoides,Norway Maple,Maple,20180214,540754,177372,0.025430325159699677,51.477812746877468
glaid_215529,Greenwich,Acer platanoides,Norway Maple,Maple,20180214,544882,178345,0.085229904369959156,51.485514479800834
glaid_215541,Greenwich,Acer platanoides,Norway Maple,Maple,20180214,545142,178495,0.089042356265085193,51.486801834994608
glaid_216076,Greenwich,Acer platanoides,Norway Maple,Maple,20180214,544163,176937,0.074307830083202409,51.473046331856608
glaid_216825,Greenwich,Ailanthus altissima,Tree Of Heaven,Other,20180214,542246,176384,0.046502838833631738,51.468561961332966
glaid_216972,Greenwich,Betula ermanii,Erman's Birch,Birch,20180214,545339,177341,0.091404708712112551,51.476383796182489
glaid_217194,Greenwich,Betula pendula,Silver Birch ,Birch,20180214,544234,176996,0.075353454951431559,51.473558403764898
glaid_217217,Greenwich,Betula pendula,Silver Birch ,Birch,20180214,545471,177328,0.093288278848110251,51.476225181321603
glaid_217613,Greenwich,Carpinus betulus,Hornbeam,Hornbeam,20180214,543603,171731,0.064139390352608225,51.426409085570356
glaid_218245,Greenwich,Fraxinus excelsior,Common Ash ,Ash,20180214,544837,179969,0.08525278356495801,51.500126483874723
glaid_218400,Greenwich,Fraxinus ornus,Manna Ash,Ash,20180214,543914,176742,0.070650494442647149,51.471365476963207
glaid_219693,Greenwich,Platanus hispanica,London Plane,Plane,20180214,540417,176794,0.020351320146110862,51.472702566012721
glaid_220046,Greenwich,Platanus hispanica,London Plane,Plane,20180214,545997,178583,0.10138698494526815,51.487371717801672
glaid_220065,Greenwich,Platanus hispanica,London Plane,Plane,20180214,546643,178572,0.11067826984703237,51.487101415865943
glaid_220376,Greenwich,Prunus avium,Sweet Cherry,Cherry,20180214,542458,174222,0.048690065844397598,51.449084012942741
glaid_220695,Greenwich,Prunus cerasifera,Cherry Plum ,Cherry,20180214,545020,178352,0.087226318790703541,51.485547303921429
glaid_220811,Greenwich,Prunus cerasifera,Cherry Plum ,Cherry,20180214,547177,178893,0.11849057057050494,51.489854426333586
glaid_220917,Greenwich,Prunus cerasifera,Cherry Plum ,Cherry,20180214,544117,173261,0.072149455101867224,51.440026825638547
glaid_221180,Greenwich,Prunus hillieri,Cherry                        ,Cherry,20180214,544973,179410,0.086976570901625472,51.495060748715282
glaid_221800,Greenwich,Prunus kanzan,Cherry                        ,Cherry,20180214,542102,175980,0.044268834898258842,51.464967849434828
glaid_221872,Greenwich,Prunus kanzan,Cherry                        ,Cherry,20180214,541446,177342,0.035376263781577634,51.477370729562921
glaid_223146,Greenwich,Pyrus calleryana,Pear ,Pear,20180214,542398,178927,0.049713962410154487,51.491374500333116
glaid_223446,Greenwich,Pyrus calleryana,Pear ,Pear,20180214,542866,173111,0.054113975407408726,51.439003451111162
glaid_223578,Greenwich,Pyrus calleryana,Pear ,Pear,20180214,542953,175832,0.056451411637175583,51.463423849430399
glaid_223969,Greenwich,Sophora japonica,Pagoda Tree ,Other,20180214,543733,178975,0.068962691115694655,51.491471701914129
glaid_224290,Greenwich,Sorbus arnoldiana,Mountain Ash,Whitebeam,20180214,544870,178080,0.084956102942708486,51.483143446440643
glaid_224364,Greenwich,Sorbus aucuparia,Mountain Ash,Whitebeam,20180214,541730,175969,0.038912841330572503,51.464962200060292
glaid_224723,Greenwich,Sorbus aucuparia,Mountain Ash,Whitebeam,20180214,544850,179983,0.085440994631405864,51.500240942572042
glaid_224764,Greenwich,Sorbus aucuparia,Mountain Ash,Whitebeam,20180214,543672,172368,0.065401155929927984,51.432123405561114
glaid_224972,Greenwich,Sorbus aucuparia,Mountain Ash,Whitebeam,20180214,544780,177654,0.08348489067283163,51.479336858647081
glaid_225239,Greenwich,Sorbus intermedia,Whitebeam ,Whitebeam,20180214,539816,179299,0.012704733993533194,51.495360862578345
glaid_225354,Greenwich,Sorbus intermedia,Whitebeam ,Whitebeam,20180214,547124,178948,0.11774738491200669,51.490354364658394
glaid_225659,Greenwich,Sorbus intermedia,Whitebeam ,Whitebeam,20180214,542892,176256,0.055745135851906456,51.46724918607287
glaid_225941,Greenwich,Tilia europaea, Common Lime ,Lime,20180214,542253,173210,0.045341465080638965,51.440044452664885
glaid_226886,Hammersmith and Fulham,Aesculas flava,,Chestnut/ Sweet Chestnut,20180214,524538,177687,-0.20783556737674111,51.484442639340578
glaid_226954,Hammersmith and Fulham,Platanus hispanica,,Plane,20180214,523903,177452,-0.21705829195254833,51.482469995023287
glaid_227427,Hammersmith and Fulham,Malus unidentified species,,Apple,20180214,523874,176277,-0.21788731758726207,51.471916446523636
glaid_227549,Hammersmith and Fulham,Platanus hispanica,,Plane,20180214,524009,175983,-0.21604768681746184,51.469244683797619
glaid_227618,Hammersmith and Fulham,Juniperus unidentified species,,Other,20180214,524243,175867,-0.21272128985217026,51.468150899212269
glaid_227805,Hammersmith and Fulham,Pru' unknown species,,Cherry,20180214,524186,176435,-0.21334206857032487,51.473268089933015
glaid_227908,Hammersmith and Fulham,Fraxinus excelsior,,Ash,20180214,523074,180456,-0.22794402902567226,51.509648259233046
glaid_228827,Hammersmith and Fulham,Platanus hispanica,,Plane,20180214,524052,177147,-0.21502066088996127,51.47969629484232
glaid_229226,Hammersmith and Fulham,Tilia euchlora,,Lime,20180214,525164,177363,-0.19893955377340897,51.481392783749456
glaid_229263,Hammersmith and Fulham,Amelanchier laevis,,Other,20180214,522357,178970,-0.23878546768947562,51.496448828227393
glaid_229729,Hammersmith and Fulham,Robinia pseudo',,Black Locust,20180214,524793,176006,-0.20475827647949754,51.469279205932892
glaid_230494,Hammersmith and Fulham,Aesculus x carnea,,Chestnut/ Sweet Chestnut,20180214,524030,178248,-0.21495096268683175,51.489595933487784
glaid_230876,Hammersmith and Fulham,Malus unidentified species,,Apple,20180214,519823,176055,-0.27625923992370077,51.470792742505054
glaid_230878,Hammersmith and Fulham,Aesculus hippocastanum,,Chestnut/ Sweet Chestnut,20180214,519882,176046,-0.27541325471260686,51.470699371512922
glaid_230985,Hammersmith and Fulham,Pru' padus,,Cherry,20180214,519897,176133,-0.27516791172419608,51.471478103010604
glaid_231024,Hammersmith and Fulham,Pru' avium plena,,Cherry,20180214,519983,176102,-0.27394083200057245,51.471181281966373
glaid_231163,Hammersmith and Fulham,Betula pendula,,Birch,20180214,520040,176197,-0.27308833381724501,51.472023009691753
glaid_231177,Hammersmith and Fulham,Crataegus monogyna,,Hawthorn,20180214,519774,175907,-0.27701447895414588,51.469472964899097
glaid_231202,Hammersmith and Fulham,Acer saccharinum,,Maple,20180214,519708,175884,-0.27797200316284371,51.469280205273968
glaid_231430,Hammersmith and Fulham,Chamaecyparis lawsoniana,,Cypress,20180214,519694,176170,-0.27807669537024893,51.471853572831883
glaid_231545,Hammersmith and Fulham,Quercus robur,,Oak,20180214,519715,176338,-0.27771763002730265,51.473359024509712
glaid_231716,Hammersmith and Fulham,Cupressus unidentified species,,Cypress,20180214,519589,175846,-0.27969725552830421,51.468963817603075
glaid_231745,Hammersmith and Fulham,Acer pseudoplatanus,,Maple,20180214,519532,175889,-0.28050295103398076,51.469362309028142
glaid_231864,Hammersmith and Fulham,Eucalyptus unknown species,,Other,20180214,519715,176359,-0.27771052230164794,51.473547760710431
glaid_232048,Hammersmith and Fulham,Lagertroemia indica 'rosea',,Other,20180214,522463,179045,-0.23723325436919193,51.497099939915628
glaid_232165,Hammersmith and Fulham,Pru' padus,,Cherry,20180214,525821,176545,-0.18977434515574312,51.473895794069783
glaid_232269,Hammersmith and Fulham,Ulmus "new horizon",,Elm,20180214,522372,178991,-0.23856221910550635,51.496634316294028
glaid_232546,Hammersmith and Fulham,Betula jacquemontii,,Birch,20180214,523065,181585,-0.22767988788318053,51.519796693750102
glaid_232613,Hammersmith and Fulham,Sor' aucu',,Whitebeam,20180214,523005,178407,-0.22965148259204654,51.49124856816232
glaid_232696,Harrow,Acer campestre,Field Maple,Maple,20180214,511118,190693,-0.39691869899193777,51.604135687987061
glaid_232706,Harrow,Acer campestre,Field Maple,Maple,20180214,512823,185576,-0.37394513539436247,51.557803250453034
glaid_233649,Harrow,Acer platanoides,Norway Maple,Maple,20180214,510936,190275,-0.3996703470264843,51.600417229927452
glaid_234233,Harrow,Acer platanoides,Norway Maple,Maple,20180214,512830,186936,-0.3734093679495375,51.570030589306675
glaid_234359,Harrow,Acer platanoides,Norway Maple,Maple,20180214,513440,188972,-0.36395776074590908,51.588203673708833
glaid_234498,Harrow,Acer platanoides,Norway Maple,Maple,20180214,517954,189329,-0.29870671150399369,51.590485352022966
glaid_234598,Harrow,Acer platanoides,Norway Maple,Maple,20180214,516915,190110,-0.31343646404149228,51.59772173499146
glaid_234662,Harrow,Acer platanoides,Norway Maple,Maple,20180214,517194,188882,-0.30982857485386983,51.586628308643547
glaid_234789,Harrow,Acer platanoides,Norway Maple,Maple,20180214,516323,190470,-0.32185593564645093,51.601079590298021
glaid_235103,Harrow,Acer platanoides,Norway Maple,Maple,20180214,517009,192516,-0.31128497064941568,51.619327795535362
glaid_235191,Harrow,Acer platanoides columnare,Norway Maple,Maple,20180214,518722,188862,-0.28778331804802004,51.586133434651074
glaid_235383,Harrow,Acer platanoides crimson king,Purple Norway Maple,Maple,20180214,513609,189396,-0.36138069978464299,51.591984896463174
glaid_235407,Harrow,Acer platanoides crimson king,Purple Norway Maple,Maple,20180214,512690,186442,-0.3755826206344634,51.565613160316097
glaid_236378,Harrow,Acer pseudoplatanus,Sycamore Maple,Maple,20180214,514746,191092,-0.34442040245450062,51.606999411675545
glaid_236472,Harrow,Acer pseudoplatanus,Sycamore Maple,Maple,20180214,516198,189812,-0.32388319021474871,51.595197990610437
glaid_236660,Harrow,Acer pseudoplatanus,Sycamore Maple,Maple,20180214,516645,192093,-0.31667076556490975,51.615603252139465
glaid_237040,Harrow,Acer saccharinum 'laciniatum',Silver Maple,Maple,20180214,511977,189560,-0.38487011569779217,51.593784263807741
glaid_237353,Harrow,Aesculus hippocastanum,Horse-Chestnut,Chestnut/ Sweet Chestnut,20180214,516078,188004,-0.32620935370631093,51.578967893198339
glaid_237570,Harrow,Aesculus hippocastanum,Horse-Chestnut,Chestnut/ Sweet Chestnut,20180214,511877,191377,-0.38573270657689979,51.610134804972603
glaid_238251,Harrow,Alnus cordata,Italian Alder,Alder,20180214,514099,185772,-0.35549065846847105,51.559313049161027
glaid_238301,Harrow,Alnus cordata,Italian Alder,Alder,20180214,513994,186059,-0.35689871075433233,51.561913535626402
glaid_238443,Harrow,Alnus cordata,Italian Alder,Alder,20180214,514684,190972,-0.34535900887574489,51.605929090614211
glaid_238926,Harrow,Amelanchier canadensis,Canadian Serviceberry,Other,20180214,513930,189838,-0.3566085204883398,51.595890016202155
glaid_238950,Harrow,Amelanchier canadensis,Canadian Serviceberry,Other,20180214,512082,189479,-0.3833792661192425,51.593038076127826
glaid_239063,Harrow,Amelanchier lamarckii,Snowy Mespilus,Other,20180214,511678,190726,-0.38882400124881827,51.604323409281001
glaid_239105,Harrow,Betula ermanii,Erman Birch,Birch,20180214,515702,192106,-0.33028324325919978,51.61590914429577
glaid_239395,Harrow,Betula papyrifera,Paper-bark Birch,Birch,20180214,517562,190345,-0.30402389175727557,51.599701983589092
glaid_239541,Harrow,Betula pendula,Silver Birch,Birch,20180214,515344,191870,-0.33553032335822408,51.613869597600626
glaid_239554,Harrow,Betula pendula,Silver Birch,Birch,20180214,515449,191709,-0.33407335147479206,51.612399396879461
glaid_239890,Harrow,Betula pendula,Silver Birch,Birch,20180214,511986,188091,-0.38521858027110034,51.580576909654098
glaid_240299,Harrow,Betula pendula,Silver Birch,Birch,20180214,512331,191065,-0.37928619609297937,51.607240447568472
glaid_240360,Harrow,Betula pendula,Silver Birch,Birch,20180214,512738,191359,-0.37332269567231641,51.609804347760061
glaid_240533,Harrow,Betula pendula,Silver Birch,Birch,20180214,513494,190946,-0.36253501841242264,51.605932533971725
glaid_240552,Harrow,Betula pendula,Silver Birch,Birch,20180214,516917,192523,-0.31260663483360002,51.619407945293787
glaid_241092,Harrow,Carpinus betulus,Common Hornbeam,Hornbeam,20180214,516065,188001,-0.32639924486927469,51.578945422950582
glaid_241097,Harrow,Carpinus betulus,Common Hornbeam,Hornbeam,20180214,516140,188020,-0.32531968721515758,51.579102674286212
glaid_241193,Harrow,Carpinus betulus,Common Hornbeam,Hornbeam,20180214,515893,191996,-0.32755902683087496,51.614888424757787
glaid_241333,Harrow,Carpinus betulus,Common Hornbeam,Hornbeam,20180214,511241,189383,-0.39555686731773315,51.592338316157807
glaid_241769,Harrow,Carpinus betulus 'fasticiata',Common Hornbeam,Hornbeam,20180214,512416,186988,-0.37935638533389826,51.570582254450827
glaid_242046,Harrow,Cedrus deodara,Cedar,Other,20180214,511972,191138,-0.38443757806735168,51.607968775009361
glaid_242253,Harrow,Chamaecyparis lawsoniana,Lawson Cypress,Cypress,20180214,511785,189406,-0.38769700604666613,51.592435640924542
glaid_242331,Harrow,Chamaecyparis lawsoniana,Lawson Cypress,Cypress,20180214,518514,192361,-0.28960465009922776,51.61761835941131
glaid_242378,Harrow,Chamaecyparis lawsoniana,Lawson Cypress,Cypress,20180214,512970,187843,-0.371100304635682,51.578154462201205
glaid_242404,Harrow,Chamaecyparis lawsoniana,Lawson Cypress,Cypress,20180214,513760,191507,-0.35850925245731069,51.61092719394825
glaid_242793,Harrow,Chamaecyparis lawsoniana 'unidentified v,Lawson Cypress,Cypress,20180214,514212,187298,-0.35336581408383411,51.573008946746484
glaid_242993,Harrow,Chamaecyparis unidentified species,Cypress,Cypress,20180214,517641,191163,-0.30260960489160427,51.607039858976727
glaid_243310,Harrow,Cotoneaster frigidus,Cotoneaster,Other,20180214,515882,189757,-0.32845704865893594,51.594765045443758
glaid_243366,Harrow,Crataegus crus-galli,Cockspur Thorn,Hawthorn,20180214,512142,187796,-0.38306208353245425,51.577899032233297
glaid_243581,Harrow,Crataegus monogyna,Common Hawthorn,Hawthorn,20180214,515052,189117,-0.34065354884182097,51.589186696518311
glaid_243678,Harrow,Crataegus monogyna,Common Hawthorn,Hawthorn,20180214,517653,191404,-0.30235994209691275,51.609203367519591
glaid_243806,Harrow,Crataegus monogyna,Common Hawthorn,Hawthorn,20180214,512056,188808,-0.38396873196644882,51.58700437727186
glaid_244044,Harrow,Crataegus monogyna,Common Hawthorn,Hawthorn,20180214,517706,190255,-0.30197732412319855,51.598864896785813
glaid_244091,Harrow,Crataegus monogyna,Common Hawthorn,Hawthorn,20180214,512418,188902,-0.37872009735452722,51.587777258786382
glaid_244932,Harrow,Crataegus x prunifolia splendens,Hawthorn,Hawthorn,20180214,512559,187911,-0.37700578572461091,51.578847740163468
glaid_245333,Harrow,Cupressus unidentified species,Cypress,Cypress,20180214,515259,191679,-0.33682301909245999,51.612170417141904
glaid_245633,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,516241,189247,-0.32344677191340399,51.590111168766974
glaid_245876,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,511588,188116,-0.39094359730130596,51.580877640341647
glaid_246037,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,513494,191070,-0.36249489251135608,51.607047898050084
glaid_246403,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,515375,185885,-0.33705220666466118,51.560072023976289
glaid_246639,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,519155,190912,-0.28083546581895491,51.604459659920337
glaid_246771,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,517069,189523,-0.31141836736798606,51.592416097115148
glaid_247276,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,513911,187735,-0.35755281013144496,51.576993604515359
glaid_247411,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,511727,186815,-0.38935894618884476,51.569157116874031
glaid_247453,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,511780,188369,-0.38809595110934059,51.583121672037571
glaid_247471,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,517567,191764,-0.30347642167102995,51.612454897205197
glaid_247639,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,518318,191802,-0.29261825032067096,51.612641882986871
glaid_247808,Harrow,Fraxinus excelsior,Common Ash,Ash,20180214,516589,188894,-0.31854576347016722,51.586865015999685
glaid_248126,Harrow,Fraxinus oxycarpa 'raywood',Ash,Ash,20180214,515448,189257,-0.334895533403817,51.590360463595239
glaid_248167,Harrow,Fraxinus oxycarpa 'raywood',Ash,Ash,20180214,513956,187312,-0.35705363659493089,51.573186521081944
glaid_248472,Harrow,Hibiscus,Hibiscus,Other,20180214,514563,188348,-0.34795972144138271,51.582373871891186
glaid_249241,Lewisham,,Birch sp.,Birch,20180214,536051,174858,-0.043203796068885254,51.456377853635594
glaid_249503,Lewisham,,Cherry,Cherry,20180214,536112,176011,-0.041888805890639556,51.466721772077989
glaid_249523,Lewisham,,Purple Plum,Cherry,20180214,536270,176249,-0.039525234425347874,51.468826129510511
glaid_249584,Lewisham,,Cherry,Cherry,20180214,535628,176561,-0.048634200013023418,51.471780205129065
glaid_249872,Lewisham,,Caucasian Wingnut,Other,20180214,535383,176907,-0.052037037799816298,51.474950049396597
glaid_250093,Lewisham,,Portugese Laurel,Other,20180214,535929,175205,-0.044825592794008252,51.459520880687023
glaid_250319,Lewisham,,Wild Cherry,Cherry,20180214,536029,175166,-0.043407949241677582,51.459143816836736
glaid_250555,Lewisham,,Turkey Oak,Oak,20180214,535808,176116,-0.046226514035124289,51.467739267974366
glaid_251342,Lewisham,,Whitebeam,Whitebeam,20180214,537556,177512,-0.020524346461060494,51.479859252708771
glaid_251429,Lewisham,,Fraxinus excelsior,Ash,20180214,535992,176934,-0.043257505321774678,51.475045763152472
glaid_251960,Lewisham,,Sycamore variety,Maple,20180214,536978,177450,-0.028866480011939262,51.479443140372609
glaid_252062,Lewisham,,Tilia sp.,Lime,20180214,536098,177638,-0.041467065611370452,51.481344010700795
glaid_252561,Lewisham,,Dawyck Beech,Beech,20180214,536534,177340,-0.035307283006545627,51.478562044242466
glaid_252790,Lewisham,,Whitebeam,Whitebeam,20180214,536947,177158,-0.029431576601219978,51.476824077373109
glaid_253403,Lewisham,,Purple Plum,Cherry,20180214,537091,172811,-0.029042538344880103,51.437732512639904
glaid_253426,Lewisham,,London Plane,Plane,20180214,536465,171591,-0.038517364748938257,51.426915815631148
glaid_253552,Lewisham,,Oak sp.,Oak,20180214,537206,171803,-0.027779523236824442,51.428639385310433
glaid_253962,Lewisham,,English Oak,Oak,20180214,537996,171131,-0.016678619532429193,51.422416115969952
glaid_254067,Lewisham,,English Oak,Oak,20180214,537720,170829,-0.02076747848445161,51.419762227840721
glaid_254201,Lewisham,,"English Oak, Other Broadleaf",Oak,20180214,538140,170414,-0.014892384921582159,51.415938050244691
glaid_254252,Lewisham,,Fraxinus excelsior,Ash,20180214,537887,170468,-0.018504648578785345,51.416479396547373
glaid_254364,Lewisham,,Hawthorn,Hawthorn,20180214,538004,170690,-0.016745252644414472,51.418451428757137
glaid_254381,Lewisham,,Red Oak,Oak,20180214,538070,170709,-0.015789548359887967,51.418600718962132
glaid_254386,Lewisham,,Norway Maple,Maple,20180214,538077,170701,-0.015690426602309064,51.418531594849945
glaid_254961,Lewisham,,Cherry,Cherry,20180214,536788,171663,-0.033843459581580929,51.427490375334678
glaid_255306,Lewisham,,Whitebeam,Whitebeam,20180214,536131,171321,-0.043417785287753731,51.424571483648457
glaid_255521,Lewisham,,Silver Birch,Birch,20180214,535109,171305,-0.058115528781962154,51.424675639146749
glaid_255829,Lewisham,,Red Oak,Oak,20180214,534305,172027,-0.069390658344825967,51.431347446454616
glaid_256241,Lewisham,,Hawthorn,Hawthorn,20180214,534191,171891,-0.071089515737913583,51.430156006619782
glaid_256341,Lewisham,,Portugese Laurel,Other,20180214,535803,171347,-0.048123806864277911,51.424887359722248
glaid_256433,Lewisham,,Myrobalan Plum,Cherry,20180214,536026,171666,-0.044794614294261188,51.427699652122584
glaid_256760,Lewisham,,Upright Norway Maple,Maple,20180214,535491,171809,-0.052426326662708252,51.42911267398253
glaid_256937,Lewisham,,Alder sp.,Alder,20180214,536490,173261,-0.037506438443565118,51.441914059796275
glaid_257028,Lewisham,,Fraxinus excelsior,Ash,20180214,536735,172684,-0.03421020786415109,51.436675417345867
glaid_257136,Lewisham,,Silver Birch,Birch,20180214,535590,173241,-0.050455347960547133,51.441957476621589
glaid_257742,Lewisham,,Variegated Holly,Other,20180214,535864,171977,-0.046997283738218987,51.430526819915933
glaid_257977,Lewisham,,Common Yew,Other,20180214,535579,171914,-0.051122529863166767,51.43003613746734
glaid_258253,Lewisham,,Fraxinus excelsior,Ash,20180214,535623,173108,-0.050036197542849999,51.440750877351071
glaid_258612,Lewisham,,Tilia sp.,Lime,20180214,535773,172035,-0.048291755240818399,51.431073557270778
glaid_258639,Lewisham,,English Oak,Oak,20180214,535834,172068,-0.047406635346926726,51.431351978185603
glaid_258898,Lewisham,,Cherry,Cherry,20180214,535312,173062,-0.054518504188077382,51.440411691816685
glaid_258925,Lewisham,,Sycamore,Maple,20180214,535146,172841,-0.056995358407111563,51.438468084609241
glaid_258926,Lewisham,,Tilia sp.,Lime,20180214,535457,173661,-0.052214661776347718,51.44575826322135
glaid_259566,Lewisham,,Maple sp.,Maple,20180214,534890,172805,-0.060695793223546408,51.438203829588993
glaid_259589,Lewisham,,Common Ash cultivar,Ash,20180214,534945,172745,-0.059927900928446458,51.437649761899095
glaid_259897,Lewisham,,Cherry,Cherry,20180214,534644,172084,-0.064496753170849436,51.431782017097703
glaid_259943,Lewisham,,Upright Small leaved Lime,Lime,20180214,534501,172313,-0.066464306068804588,51.433872920181358
glaid_259974,Lewisham,,Spanish Chestnut,Chestnut/ Sweet Chestnut,20180214,534504,172266,-0.066440521772305042,51.433448072387968
glaid_260066,Lewisham,,Scots Pine,Pine,20180214,534412,172184,-0.067801411908188086,51.432734911238725
glaid_260343,Lewisham,,Sycamore variety,Maple,20180214,535800,174127,-0.04710321526833193,51.449868315816943
glaid_260736,Lewisham,,Sorbus sp.,Whitebeam,20180214,536499,178747,-0.035258938372360382,51.491213916987853
glaid_261194,Lewisham,,London Plane,Plane,20180214,536856,177893,-0.030460734128643738,51.48345458574736
glaid_261312,Lewisham,,Tilia sp.,Lime,20180214,536529,178724,-0.034847417689519822,51.491001988747115
glaid_261418,Lewisham,,Sorbus sp.,Whitebeam,20180214,536635,178503,-0.033399714214347904,51.488993038279887
glaid_261440,Lewisham,,Cherry,Cherry,20180214,536642,178910,-0.033147579501731791,51.492642527954594
glaid_261508,Lewisham,,Cherry,Cherry,20180214,536823,178564,-0.030667187721050888,51.489493933820093
glaid_261630,Lewisham,,Tree of Heaven,Other,20180214,536750,178128,-0.031885411178232917,51.485589986253551
glaid_261825,Lewisham,,Maple sp.,Maple,20180214,537123,177486,-0.026776032028480175,51.479728119124097
glaid_262743,Lewisham,,False Acacia,Other,20180214,536938,177655,-0.029365675451461806,51.481293232167154
glaid_262853,Harrow,Liquidambar styraciflua,Sweet Gum,Other,20180214,514492,186945,-0.349429497517877,51.569772213279435
glaid_262871,Harrow,Liquidambar styraciflua,Sweet Gum,Other,20180214,514380,187038,-0.35101720035125372,51.570637101396372
glaid_263015,Harrow,Magnolia galaxy,Magnolia,Other,20180214,513361,188632,-0.36520139604450891,51.585166364971592
glaid_263241,Harrow,Malus domestica cultivar,Apple,Apple,20180214,513546,188687,-0.36252171565505925,51.585626278128586
